hts8|brief_description|quantity_1_code|quantity_2_code|wto_binding_code|mfn_text_rate|mfn_rate_type_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|col1_special_text|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|nafta_canada_ind|nafta_mexico_ind|mexico_rate_type_code|mexico_ad_val_rate|mexico_specific_rate|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|agoa_indicator|cbtpa_indicator|cbtpa_rate_type_code|cbtpa_ad_val_rate|cbtpa_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|atpdea_indicator|jordan_indicator|jordan_rate_type_code|jordan_ad_val_rate|jordan_specific_rate|jordan_other_rate|singapore_indicator|singapore_rate_type_code|singapore_ad_val_rate|singapore_specific_rate|singapore_other_rate|chile_indicator|chile_rate_type_code|chile_ad_val_rate|chile_specific_rate|chile_other_rate|morocco_indicator|morocco_rate_type_code|morocco_ad_val_rate|morocco_specific_rate|morocco_other_rate|australia_indicator|australia_rate_type_code|australia_ad_val_rate|australia_specific_rate|australia_other_rate|pharmaceutical_ind|dyes_indicator|col2_text_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date|footnote_comment|additional_duty
28112100|Carbon dioxide|T||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00|See heading 9902.03.20.|
28112100|Carbon dioxide|T||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|See heading 9902.03.20.|
28112210|Synthetic silica gel|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28112210|Synthetic silica gel|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28112250|Silicon dioxide, other than synthetic silica gel|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28112300|Sulfur dioxide|KG||B|4.2%|7|0.042|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28112300|Sulfur dioxide|KG||B|4.2%|7|0.042|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28112910|Arsenic trioxide|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28112920|Selenium dioxide|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28112950|Other inorganic oxygen compounds of nonmetals, nesoi|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28112950|Other inorganic oxygen compounds of nonmetals, nesoi|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28121010|Phosphorus pentachloride|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25%|7|0.25|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28121050|Chlorides and chloride oxides other than phosphorus pentachloride|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00|See heading 9902.28.01.|
28121050|Chlorides and chloride oxides other than phosphorus pentachloride|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|See heading 9902.28.01.|
28129000|Halides and halide oxides of nonmetals, excluding chlorides and chloride oxides|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28129000|Halides and halide oxides of nonmetals, excluding chlorides and chloride oxides|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28131000|Carbon disulfide|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28131000|Carbon disulfide|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28139010|Arsenic sulfides|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28139020|Phosphorus sulfides|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25%|7|0.25|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28139050|Sulfides of nonmetals, excluding carbon disulfide and sulfides of arsenic or phosphorus|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|AR|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28139050|Sulfides of nonmetals, excluding carbon disulfide and sulfides of arsenic or phosphorus|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|ARIN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28141000|Anhydrous ammonia|T||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1990 00:00:00|12/31/2020 00:00:00||
28142000|Ammonia in aqueous solution|T|CTN|B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28151100|Sodium hydroxide (Caustic soda), solid|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||1.1 cents/kg|1|0|0.011|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28151200|Sodium hydroxide (Caustic soda), in aqueous solution (Soda lye or liquid soda)|KG|CKG|B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||1.1 cents/kg|1|0|0.011|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28152000|Potassium hydroxide (Caustic potash)|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||2.2 cents/kg|1|0|0.022|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
16041340|Sardines, sardinella, brisling, sprats in containers with their contents under 225 g each, except those in oil and in airtight containers|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||25%|7|0.25|0|0|01/01/1999 00:00:00|12/31/2020 00:00:00||
28153000|Peroxides of sodium or potassium|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28153000|Peroxides of sodium or potassium|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28161000|Hydroxide and peroxide of magnesium|KG||B|3.1%|7|0.031|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28161000|Hydroxide and peroxide of magnesium|KG||B|3.1%|7|0.031|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28164010|Oxides, hydroxides and peroxides of strontium|KG||B|4.2%|7|0.042|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28164010|Oxides, hydroxides and peroxides of strontium|KG||B|4.2%|7|0.042|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28164020|Oxides, hydroxides and peroxides of barium|KG||B|2%|7|0.02|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||10.5%|7|0.105|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28164020|Oxides, hydroxides and peroxides of barium|KG||B|2%|7|0.02|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||10.5%|7|0.105|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28170000|Zinc oxide; zinc peroxide|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||5.5%|7|0.055|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28181010|Artificial corundum, crude|T||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||Free|0|0|0|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28181020|Artificial corundum, in grains, or ground, pulverized or refined|KG||B|1.3%|7|0.013|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||4.1%|7|0.041|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28181020|Artificial corundum, in grains, or ground, pulverized or refined|KG||B|1.3%|7|0.013|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||4.1%|7|0.041|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28182000|Aluminum oxide, other than artificial corundum|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||1.1 cents/kg|1|0|0.011|0|01/01/1993 00:00:00|12/31/2020 00:00:00||
28183000|Aluminum hydroxide|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||1.1 cents/kg|1|0|0.011|0|01/01/1989 00:00:00|12/31/2020 00:00:00||
28191000|Chromium trioxide|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28191000|Chromium trioxide|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28199000|Chromium oxides and hydroxides, other than chromium trioxide|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28199000|Chromium oxides and hydroxides, other than chromium trioxide|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28201000|Manganese dioxide|KG||B|4.7%|7|0.047|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28201000|Manganese dioxide|KG||B|4.7%|7|0.047|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28209000|Manganese oxides, other than manganese dioxide|KG||B|4.7%|7|0.047|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28209000|Manganese oxides, other than manganese dioxide|KG||B|4.7%|7|0.047|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28211000|Iron oxides and hydroxides|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28211000|Iron oxides and hydroxides|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28212000|Earth colors containing 70 percent or more by weight of combined iron evaluated as Fe2O3|KG||B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||20%|7|0.2|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28212000|Earth colors containing 70 percent or more by weight of combined iron evaluated as Fe2O3|KG||B|5.5%|7|0.055|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||20%|7|0.2|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28220000|Cobalt oxides and hydroxides; commercial cobalt oxides|KG||B|0.1%|7|0.001|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||1.7%|7|0.017|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28220000|Cobalt oxides and hydroxides; commercial cobalt oxides|KG||B|0.1%|7|0.001|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||1.7%|7|0.017|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28230000|Titanium oxides|KG||B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00||
28230000|Titanium oxides|KG||B|5.5%|7|0.055|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 2.7% (SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.027|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28241000|Lead monoxide (Litharge, massicot)|KG||B|3%|7|0.03|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||12%|7|0.12|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28241000|Lead monoxide (Litharge, massicot)|KG||B|3%|7|0.03|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||12%|7|0.12|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28242000|Red lead and orange lead|KG||B|3.4%|7|0.034|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||12.5%|7|0.125|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28242000|Red lead and orange lead|KG||B|3.4%|7|0.034|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||12.5%|7|0.125|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28249010|Lead suboxide (Leady litharge)|KG||B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 5.5% (SG) (s) 1/|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.055|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00|Rate suspended.   See General Note 3(c)(iv).|
28249010|Lead suboxide (Leady litharge)|KG||B|5.5%|7|0.055|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX); 5.5% (SG) (s) 1/|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.055|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|Rate suspended.   See General Note 3(c)(iv).|
28249050|Lead oxides, nesoi|KG||B|4.8%|7|0.048|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28249050|Lead oxides, nesoi|KG||B|4.8%|7|0.048|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||30%|7|0.3|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28251000|Hydrazine and hydroxylamine and their inorganic salts|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00|See heading 9902.01.03.|
28251000|Hydrazine and hydroxylamine and their inorganic salts|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00|See heading 9902.01.03.|
28252000|Lithium oxide and hydroxide|KG||B|3.7%|7|0.037|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX,SG)|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|07/01/2005 00:00:00|12/31/2020 00:00:00||
28252000|Lithium oxide and hydroxide|KG||B|3.7%|7|0.037|0|0|Free (A*,AU,CA,CL,E,IL,J,JO,MX,SG)|A*|IN|||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||25%|7|0.25|0|0|01/01/2005 00:00:00|06/30/2005 00:00:00||
28253000|Vanadium oxides and hydroxides|KG|CKG|B|5.5%|7|0.055|0|0|Free (A,AU,CA,CL,E,IL,J,JO,MX); 5.7% (SG) (s) 2/|A||||CA|MX|0|0|0|E|0|0||||||IL|J|0|0||JO|0|0|0|0|SG|7|0.057|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||40%|7|0.4|0|0|07/01/2005 00:00:00|12/31/2005 00:00:00|Rate suspended.  See General Note 3(c)(iv).|
29147060|1-Chloro-5-hexanone|KG||B|Free|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||20%|7|0.2|0|0|01/01/1995 00:00:00|12/31/2020 00:00:00||
04063024|Cheddar cheese, processed, not grated or powdered, subject to add US note 18 to Ch. 4|KG||B|16%|7|0.16|0|0|Free (A+,AU,CA,CL,D,E,IL,J,JO,SG)|A+||||CA|||||E|0|0|D|||||IL|J|0|0||JO|0|0|0|0|SG|0|0|0|0|CL|0|0|0|0||||||AU|0|0|0|0|||35%|7|0.35|0|0|01/01/2005 00:00:00|09/30/2008 00:00:00||
04063028|Cheddar cheese, processed, not grated or powdered, not subject to gen note 15 or in add US note 18 to Ch. 4|KG||B|$1.227/kg|1|0|1.227|0|Free (MX); See 9908.04.05 (IL); See 9909.04.05, 9909.04.31 (JO); See 9910.04.90, 9910.04.93 (SG); See 9911.04.90, 9911.04.93 (CL); See 9913.04.45 (AU)||||||MX|0|0|0|||||||||IL|||||JO|9|9999.999999|9999.999999|9999.999999|SG|9|9999.999999|9999.999999|9999.999999|CL|9|9999.999999|9999.999999|9999.999999||||||AU|9|9999.999999|9999.999999|9999.999999|||$1.443/kg|1|0|1.443|0|01/01/2005 00:00:00|12/31/2005 00:00:00|See subheadings 9904.05.59-9904.05.73.|
